tract_geoid,year,sales_n,entity_n,port10_n,port25_n
72129220600,2024,21,3,1,1
72129220600,2025,21,0,0,0
72129220600,2026,6,1,0,0
72129220700,2000,5,0,0,0
72129220700,2001,19,0,0,0
72129220700,2002,7,0,0,0
72129220700,2003,8,0,0,0
72129220700,2004,16,0,0,0
72129220700,2005,19,0,0,0
72129220700,2006,9,0,0,0
72129220700,2007,15,0,0,0
72129220700,2008,16,0,0,0
72129220700,2009,12,0,0,0
72129220700,2010,18,0,0,0
72129220700,2011,15,0,0,0
72129220700,2012,13,0,0,0
72129220700,2013,5,0,0,0
72129220700,2014,15,0,0,0
72129220700,2015,15,0,0,0
72129220700,2016,7,0,0,0
72129220700,2017,17,0,0,0
72129220700,2018,8,0,0,0
72129220700,2019,23,0,0,0
72129220700,2020,12,0,0,0
72129220700,2021,30,1,0,0
72129220700,2022,30,0,0,0
72129220700,2023,32,0,0,0
72129220700,2024,42,6,2,0
72129220700,2025,34,3,0,0
72129220700,2026,14,1,0,0
72131009200,2000,6,0,0,0
72131009200,2001,7,0,0,0
72131009200,2002,3,0,0,0
72131009200,2003,4,0,0,0
72131009200,2004,9,0,0,0
72131009200,2005,7,0,0,0
72131009200,2006,7,0,0,0
72131009200,2007,3,0,0,0
72131009200,2008,7,0,0,0
72131009200,2009,9,0,0,0
72131009200,2010,6,0,0,0
72131009200,2011,6,0,0,0
72131009200,2012,12,0,0,0
72131009200,2013,5,0,0,0
72131009200,2014,7,2,0,0
72131009200,2015,12,0,0,0
72131009200,2016,16,1,0,0
72131009200,2017,4,0,0,0
72131009200,2018,9,0,0,0
72131009200,2019,14,1,0,0
72131009200,2020,12,0,0,0
72131009200,2021,23,0,0,0
72131009200,2022,19,4,0,0
72131009200,2023,28,3,0,0
72131009200,2024,31,3,0,0
72131009200,2025,29,3,0,0
72131009200,2026,12,2,0,0
72131958500,2000,13,0,0,0
72131958500,2001,13,0,0,0
72131958500,2002,14,0,0,0
72131958500,2003,19,0,0,0
72131958500,2004,15,0,0,0
72131958500,2005,24,0,0,0
72131958500,2006,16,0,0,0
72131958500,2007,15,1,0,0
72131958500,2008,16,0,0,0
72131958500,2009,14,0,0,0
72131958500,2010,9,1,0,0
72131958500,2011,10,0,0,0
72131958500,2012,15,0,0,0
72131958500,2013,13,0,0,0
72131958500,2014,21,0,0,0
72131958500,2015,16,0,0,0
72131958500,2016,16,0,0,0
72131958500,2017,9,0,0,0
72131958500,2018,17,1,0,0
72131958500,2019,22,0,0,0
72131958500,2020,24,0,0,0
72131958500,2021,52,1,0,0
72131958500,2022,48,1,0,0
72131958500,2023,34,1,0,0
72131958500,2024,37,1,0,0
72131958500,2025,30,1,0,0
72131958500,2026,13,0,0,0
72131958700,2000,16,0,0,0
72131958700,2001,26,0,0,0
72131958700,2002,22,0,0,0
72131958700,2003,20,0,0,0
72131958700,2004,32,0,0,0
72131958700,2005,38,0,0,0
72131958700,2006,31,0,0,0
72131958700,2007,28,0,0,0
72131958700,2008,31,1,0,0
72131958700,2009,14,0,0,0
72131958700,2010,16,0,0,0
72131958700,2011,30,0,0,0
72131958700,2012,26,0,0,0
72131958700,2013,27,0,0,0
72131958700,2014,27,1,0,0
72131958700,2015,36,0,0,0
72131958700,2016,25,1,0,0
72131958700,2017,11,1,0,0
72131958700,2018,23,0,0,0
72131958700,2019,28,1,1,1
72131958700,2020,23,3,0,0
72131958700,2021,62,1,0,0
72131958700,2022,55,2,0,0
72131958700,2023,66,1,0,0
72131958700,2024,62,2,0,0
72131958700,2025,69,4,0,0
72131958700,2026,22,3,0,0
72131958800,2000,18,0,0,0
72131958800,2001,19,0,0,0
72131958800,2002,29,0,0,0
72131958800,2003,30,0,0,0
72131958800,2004,38,0,0,0
72131958800,2005,45,1,0,0
72131958800,2006,27,2,0,0
72131958800,2007,37,1,0,0
72131958800,2008,18,4,0,0
72131958800,2009,20,0,0,0
72131958800,2010,26,0,0,0
72131958800,2011,28,0,0,0
72131958800,2012,29,1,0,0
72131958800,2013,27,1,0,0
72131958800,2014,34,1,0,0
72131958800,2015,29,0,0,0
72131958800,2016,27,1,0,0
72131958800,2017,14,1,0,0
72131958800,2018,29,0,0,0
72131958800,2019,41,1,0,0
72131958800,2020,34,1,0,0
72131958800,2021,78,4,0,0
72131958800,2022,65,1,0,0
72131958800,2023,74,2,0,0
72131958800,2024,71,2,0,0
72131958800,2025,73,3,0,0
72131958800,2026,30,0,0,0
72131958900,2000,2,1,0,0
72131958900,2001,4,0,0,0
72131958900,2002,4,0,0,0
72131958900,2003,6,1,1,0
72131958900,2004,14,0,0,0
72131958900,2005,6,0,0,0
72131958900,2006,10,0,0,0
72131958900,2007,7,0,0,0
72131958900,2008,26,2,1,0
72131958900,2009,26,0,0,0
72131958900,2010,17,0,0,0
72131958900,2011,17,0,0,0
72131958900,2012,20,1,0,0
72131958900,2013,12,1,0,0
72131958900,2014,8,0,0,0
72131958900,2015,17,0,0,0
72131958900,2016,15,0,0,0
72131958900,2017,9,0,0,0
72131958900,2018,10,0,0,0
72131958900,2019,13,0,0,0
72131958900,2020,14,0,0,0
72131958900,2021,13,0,0,0
72131958900,2022,26,1,0,0
72131958900,2023,35,0,0,0
72131958900,2024,26,2,0,0
72131958900,2025,36,0,0,0
72131958900,2026,15,0,0,0
72131959000,2000,5,0,0,0
72131959000,2001,9,0,0,0
72131959000,2002,23,0,0,0
72131959000,2003,11,0,0,0
72131959000,2004,28,0,0,0
72131959000,2005,21,0,0,0
72131959000,2006,14,0,0,0
72131959000,2007,23,0,0,0
72131959000,2008,35,0,0,0
72131959000,2009,12,0,0,0
72131959000,2010,14,0,0,0
72131959000,2011,15,0,0,0
72131959000,2012,16,0,0,0
72131959000,2013,16,0,0,0
72131959000,2014,12,0,0,0
72131959000,2015,17,1,0,0
72131959000,2016,14,3,0,0
72131959000,2017,15,0,0,0
72131959000,2018,17,2,0,0
72131959000,2019,21,0,0,0
72131959000,2020,16,0,0,0
72131959000,2021,28,0,0,0
72131959000,2022,46,0,0,0
72131959000,2023,48,0,0,0
72131959000,2024,37,2,0,0
72131959000,2025,45,0,0,0
72131959000,2026,15,0,0,0
72131959200,2000,20,0,0,0
72131959200,2001,25,0,0,0
72131959200,2002,17,1,0,0
72131959200,2003,20,1,0,0
72131959200,2004,42,0,0,0
72131959200,2005,28,0,0,0
72131959200,2006,30,1,0,0
72131959200,2007,34,2,0,0
72131959200,2008,27,0,0,0
72131959200,2009,21,0,0,0
72131959200,2010,19,0,0,0
72131959200,2011,25,1,0,0
72131959200,2012,22,1,0,0
72131959200,2013,24,1,0,0
72131959200,2014,23,1,0,0
72131959200,2015,13,0,0,0
72131959200,2016,23,0,0,0
72131959200,2017,18,0,0,0
72131959200,2018,18,0,0,0
72131959200,2019,34,0,0,0
72131959200,2020,35,0,0,0
72131959200,2021,76,2,0,0
72131959200,2022,62,4,0,0
72131959200,2023,64,1,0,0
72131959200,2024,56,0,0,0
72131959200,2025,56,3,0,0
72131959200,2026,22,0,0,0
72131959300,2000,10,0,0,0
72131959300,2001,9,0,0,0
72131959300,2002,14,0,0,0
72131959300,2003,16,0,0,0
72131959300,2004,22,1,0,0
72131959300,2005,20,0,0,0
72131959300,2006,16,0,0,0
72131959300,2007,20,0,0,0
72131959300,2008,22,0,0,0
72131959300,2009,10,0,0,0
72131959300,2010,15,0,0,0
72131959300,2011,12,0,0,0
72131959300,2012,10,0,0,0
72131959300,2013,14,0,0,0
72131959300,2014,13,0,0,0
72131959300,2015,20,0,0,0
72131959300,2016,21,0,0,0
72131959300,2017,10,0,0,0
72131959300,2018,16,0,0,0
72131959300,2019,30,0,0,0
72131959300,2020,14,2,0,0
72131959300,2021,36,0,0,0
72131959300,2022,27,2,0,0
72131959300,2023,40,3,0,0
72131959300,2024,28,4,0,0
72131959300,2025,32,1,0,0
72131959300,2026,13,0,0,0
72131959500,2000,9,0,0,0
72131959500,2001,9,0,0,0
72131959500,2002,19,0,0,0
72131959500,2003,22,0,0,0
72131959500,2004,37,0,0,0
72131959500,2005,22,0,0,0
72131959500,2006,19,0,0,0
72131959500,2007,17,0,0,0
72131959500,2008,20,0,0,0
72131959500,2009,21,0,0,0
72131959500,2010,19,0,0,0
72131959500,2011,34,0,0,0
72131959500,2012,20,0,0,0
72131959500,2013,13,0,0,0
72131959500,2014,29,0,0,0
72131959500,2015,30,0,0,0
72131959500,2016,22,0,0,0
72131959500,2017,27,0,0,0
72131959500,2018,22,0,0,0
72131959500,2019,34,1,0,0
72131959500,2020,29,1,0,0
72131959500,2021,58,4,3,3
72131959500,2022,58,2,1,0
72131959500,2023,50,1,1,0
72131959500,2024,43,0,0,0
72131959500,2025,60,3,0,0
72131959500,2026,28,2,0,0
72133953300,2000,13,0,0,0
72133953300,2001,120,0,0,0
72133953300,2002,38,0,0,0
72133953300,2003,28,0,0,0
72133953300,2004,33,0,0,0
72133953300,2005,44,0,0,0
72133953300,2006,25,0,0,0
72133953300,2007,32,1,0,0
72133953300,2008,39,1,0,0
72133953300,2009,28,0,0,0
72133953300,2010,53,0,0,0
72133953300,2011,68,1,0,0
72133953300,2012,65,0,0,0
72133953300,2013,30,2,0,0
72133953300,2014,23,0,0,0
72133953300,2015,19,1,0,0
72133953300,2016,34,4,0,0
72133953300,2017,32,2,0,0
72133953300,2018,54,0,0,0
72133953300,2019,31,0,0,0
72133953300,2020,63,1,0,0
72133953300,2021,67,4,0,0
72133953300,2022,77,0,0,0
72133953300,2023,50,9,0,0
72133953300,2024,28,0,0,0
72133953300,2025,35,1,1,0
72133953300,2026,7,0,0,0
72133953500,2000,9,0,0,0
72133953500,2001,42,0,0,0
72133953500,2002,34,1,0,0
72133953500,2003,34,0,0,0
72133953500,2004,34,0,0,0
72133953500,2005,20,0,0,0
72133953500,2006,33,1,0,0
72133953500,2007,26,0,0,0
72133953500,2008,65,0,0,0
72133953500,2009,45,0,0,0
72133953500,2010,26,0,0,0
72133953500,2011,20,0,0,0
72133953500,2012,43,2,0,0
72133953500,2013,14,0,0,0
72133953500,2014,36,1,0,0
72133953500,2015,42,1,0,0
72133953500,2016,64,7,0,0
72133953500,2017,33,0,0,0
72133953500,2018,63,1,0,0
72133953500,2019,52,3,0,0
72133953500,2020,49,0,0,0
72133953500,2021,87,0,0,0
72133953500,2022,41,1,0,0
72133953500,2023,48,6,0,0
72133953500,2024,52,4,0,0
72133953500,2025,35,3,0,0
72133953500,2026,17,0,0,0
72133953600,2000,6,0,0,0
72133953600,2001,36,0,0,0
72133953600,2002,132,0,0,0
72133953600,2003,73,1,0,0
72133953600,2004,19,0,0,0
72133953600,2005,23,1,0,0
72133953600,2006,22,0,0,0
72133953600,2007,19,0,0,0
72133953600,2008,17,1,0,0
72133953600,2009,24,0,0,0
72133953600,2010,18,0,0,0
72133953600,2011,29,0,0,0
72133953600,2012,17,1,0,0
72133953600,2013,30,1,1,0
72133953600,2014,23,0,0,0
72133953600,2015,31,0,0,0
72133953600,2016,27,0,0,0
72133953600,2017,21,0,0,0
72133953600,2018,31,4,2,0
72133953600,2019,32,1,0,0
72133953600,2020,21,0,0,0
72133953600,2021,37,4,0,0
72133953600,2022,42,4,0,0
72133953600,2023,33,1,0,0
72133953600,2024,29,0,0,0
72133953600,2025,30,1,0,0
72133953600,2026,11,1,0,0
72133953700,2000,4,0,0,0
72133953700,2001,4,0,0,0
72133953700,2002,5,0,0,0
72133953700,2003,6,0,0,0
72133953700,2004,8,0,0,0
72133953700,2005,7,0,0,0
72133953700,2006,16,0,0,0
72133953700,2007,43,1,1,0
72133953700,2008,6,0,0,0
72133953700,2009,8,2,1,0
72133953700,2010,8,0,0,0
72133953700,2011,9,0,0,0
72133953700,2012,4,0,0,0
72133953700,2013,6,0,0,0
72133953700,2014,4,0,0,0
72133953700,2015,12,0,0,0
72133953700,2016,3,0,0,0
72133953700,2017,4,0,0,0
72133953700,2018,15,0,0,0
72133953700,2019,8,0,0,0
72133953700,2020,11,0,0,0
72133953700,2021,13,0,0,0
72133953700,2022,21,2,0,0
72133953700,2023,22,1,1,0
72133953700,2024,17,0,0,0
72133953700,2025,18,1,1,0
72133953700,2026,6,0,0,0
72133953800,2000,8,0,0,0
72133953800,2001,3,0,0,0
72133953800,2002,12,0,0,0
72133953800,2003,30,0,0,0
72133953800,2004,23,0,0,0
72133953800,2005,12,0,0,0
72133953800,2006,25,0,0,0
72133953800,2007,29,0,0,0
72133953800,2008,70,1,0,0
72133953800,2009,24,2,2,0
72133953800,2010,17,0,0,0
72133953800,2011,20,0,0,0
72133953800,2012,21,0,0,0
72133953800,2013,14,1,0,0
72133953800,2014,13,0,0,0
72133953800,2015,9,0,0,0
72133953800,2016,17,0,0,0
72133953800,2017,22,1,0,0
72133953800,2018,20,0,0,0
72133953800,2019,16,0,0,0
72133953800,2020,15,0,0,0
72133953800,2021,23,0,0,0
72133953800,2022,29,1,0,0
72133953800,2023,19,1,0,0
72133953800,2024,25,1,0,0
72133953800,2025,27,1,0,0
72133953800,2026,12,1,0,0
72135510101,2000,134,0,0,0
72135510101,2001,82,0,0,0
72135510101,2002,54,0,0,0
72135510101,2003,116,0,0,0
72135510101,2004,82,0,0,0
72135510101,2005,70,0,0,0
72135510101,2006,55,0,0,0
72135510101,2007,63,0,0,0
72135510101,2008,67,0,0,0
72135510101,2009,32,0,0,0
72135510101,2010,42,0,0,0
72135510101,2011,37,0,0,0
72135510101,2012,40,0,0,0
72135510101,2013,34,0,0,0
72135510101,2014,30,0,0,0
72135510101,2015,29,0,0,0
72135510101,2016,47,0,0,0
72135510101,2017,51,0,0,0
72135510101,2018,74,0,0,0
72135510101,2019,64,1,0,0
72135510101,2020,50,0,0,0
72135510101,2021,88,0,0,0
72135510101,2022,84,1,0,0
72135510101,2023,95,1,0,0
72135510101,2024,66,2,0,0
72135510101,2025,59,1,0,0
72135510101,2026,19,0,0,0
72135510102,2000,6,0,0,0
72135510102,2001,7,0,0,0
72135510102,2002,12,0,0,0
72135510102,2003,14,0,0,0
72135510102,2004,20,1,0,0
72135510102,2005,49,0,0,0
72135510102,2006,33,0,0,0
72135510102,2007,21,0,0,0
72135510102,2008,27,1,0,0
72135510102,2009,2,0,0,0
72135510102,2010,8,0,0,0
72135510102,2011,10,0,0,0
72135510102,2012,16,0,0,0
72135510102,2013,11,0,0,0
72135510102,2014,7,0,0,0
72135510102,2015,11,0,0,0
72135510102,2016,18,0,0,0
72135510102,2017,14,0,0,0
72135510102,2018,18,0,0,0
72135510102,2019,20,0,0,0
72135510102,2020,21,0,0,0
72135510102,2021,21,0,0,0
72135510102,2022,37,0,0,0
72135510102,2023,26,1,1,0
72135510102,2024,21,0,0,0
72135510102,2025,16,0,0,0
72135510102,2026,10,0,0,0
72135510200,2000,71,0,0,0
72135510200,2001,68,0,0,0
72135510200,2002,31,0,0,0
72135510200,2003,42,0,0,0
72135510200,2004,71,0,0,0
72135510200,2005,81,0,0,0
72135510200,2006,53,0,0,0
72135510200,2007,28,0,0,0
72135510200,2008,41,0,0,0
72135510200,2009,36,1,0,0
72135510200,2010,40,0,0,0
72135510200,2011,35,0,0,0
72135510200,2012,30,0,0,0
72135510200,2013,30,1,0,0
72135510200,2014,54,2,2,0
72135510200,2015,47,1,0,0
72135510200,2016,49,1,1,0
72135510200,2017,48,2,0,0
72135510200,2018,59,0,0,0
72135510200,2019,43,0,0,0
72135510200,2020,50,0,0,0
72135510200,2021,74,2,0,0
72135510200,2022,79,2,0,0
72135510200,2023,67,1,0,0
72135510200,2024,55,1,1,0
72135510200,2025,56,1,1,0
72135510200,2026,19,0,0,0
72135510300,2000,7,0,0,0
72135510300,2001,7,0,0,0
72135510300,2002,16,0,0,0
72135510300,2003,12,0,0,0
72135510300,2004,13,2,0,0
72135510300,2005,11,0,0,0
72135510300,2006,11,0,0,0
72135510300,2007,7,0,0,0
72135510300,2008,8,0,0,0
72135510300,2009,9,0,0,0
72135510300,2010,7,0,0,0
72135510300,2011,5,0,0,0
72135510300,2012,8,1,0,0
72135510300,2013,7,1,0,0
72135510300,2014,5,0,0,0
72135510300,2015,3,0,0,0
72135510300,2016,13,2,1,0
72135510300,2017,14,0,0,0
72135510300,2018,7,0,0,0
72135510300,2019,9,1,0,0
72135510300,2020,15,2,0,0
72135510300,2021,11,0,0,0
72135510300,2022,21,5,1,0
72135510300,2023,22,4,1,0
72135510300,2024,29,4,0,0
72135510300,2025,16,2,0,0
72135510300,2026,7,0,0,0
72135510400,2000,6,0,0,0
72135510400,2001,25,0,0,0
72135510400,2002,23,0,0,0
72135510400,2003,6,0,0,0
72135510400,2004,14,0,0,0
72135510400,2005,13,0,0,0
72135510400,2006,8,0,0,0
72135510400,2007,8,0,0,0
72135510400,2008,5,0,0,0
72135510400,2009,12,1,0,0
72135510400,2010,6,0,0,0
72135510400,2011,11,0,0,0
72135510400,2012,12,0,0,0
72135510400,2013,13,0,0,0
72135510400,2014,12,0,0,0
72135510400,2015,15,0,0,0
72135510400,2016,9,0,0,0
72135510400,2017,12,0,0,0
72135510400,2018,20,1,0,0
72135510400,2019,23,0,0,0
72135510400,2020,15,0,0,0
72135510400,2021,27,2,1,0
72135510400,2022,40,8,1,0
72135510400,2023,37,2,0,0
72135510400,2024,23,1,0,0
72135510400,2025,44,1,0,0
72135510400,2026,15,3,0,0
72135510502,2000,16,0,0,0
72135510502,2001,14,0,0,0
72135510502,2002,25,0,0,0
72135510502,2003,34,0,0,0
72135510502,2004,39,0,0,0
72135510502,2005,29,0,0,0
72135510502,2006,29,0,0,0
72135510502,2007,13,0,0,0
72135510502,2008,15,0,0,0
72135510502,2009,9,0,0,0
72135510502,2010,19,0,0,0
72135510502,2011,18,0,0,0
72135510502,2012,14,1,0,0
72135510502,2013,12,0,0,0
72135510502,2014,15,0,0,0
72135510502,2015,7,0,0,0
72135510502,2016,18,3,1,0
72135510502,2017,16,0,0,0
72135510502,2018,20,0,0,0
72135510502,2019,20,1,0,0
72135510502,2020,25,0,0,0
72135510502,2021,25,1,0,0
72135510502,2022,29,0,0,0
72135510502,2023,22,0,0,0
72135510502,2024,40,5,2,0
72135510502,2025,36,7,1,1
72135510502,2026,10,3,1,1
72135510503,2000,24,1,0,0
72135510503,2001,36,0,0,0
72135510503,2002,113,0,0,0
72135510503,2003,175,0,0,0
72135510503,2004,134,0,0,0
72135510503,2005,107,0,0,0
72135510503,2006,65,0,0,0
72135510503,2007,39,0,0,0
72135510503,2008,35,0,0,0
72135510503,2009,31,0,0,0
72135510503,2010,35,0,0,0
72135510503,2011,47,0,0,0
72135510503,2012,40,0,0,0
72135510503,2013,34,0,0,0
72135510503,2014,20,0,0,0
72135510503,2015,29,0,0,0
72135510503,2016,38,0,0,0
72135510503,2017,32,0,0,0
72135510503,2018,50,0,0,0
72135510503,2019,45,0,0,0
72135510503,2020,43,3,0,0
72135510503,2021,84,2,0,0
72135510503,2022,73,4,1,0
72135510503,2023,63,4,0,0
72135510503,2024,54,1,0,0
72135510503,2025,58,2,1,1
72135510503,2026,17,0,0,0
72135510504,2000,13,0,0,0
72135510504,2001,18,0,0,0
72135510504,2002,23,0,0,0
72135510504,2003,42,0,0,0
72135510504,2004,42,0,0,0
72135510504,2005,44,0,0,0
72135510504,2006,18,0,0,0
72135510504,2007,20,0,0,0
72135510504,2008,13,0,0,0
72135510504,2009,14,0,0,0
72135510504,2010,13,0,0,0
72135510504,2011,10,0,0,0
72135510504,2012,15,1,0,0
72135510504,2013,12,0,0,0
72135510504,2014,7,0,0,0
72135510504,2015,13,0,0,0
72135510504,2016,20,0,0,0
72135510504,2017,19,0,0,0
72135510504,2018,25,2,1,0
72135510504,2019,22,0,0,0
72135510504,2020,25,0,0,0
72135510504,2021,29,1,0,0
72135510504,2022,26,2,0,0
72135510504,2023,29,1,0,0
72135510504,2024,32,1,0,0
72135510504,2025,21,2,1,0
72135510504,2026,6,0,0,0
72135510505,2000,11,0,0,0
72135510505,2001,9,0,0,0
72135510505,2002,21,0,0,0
72135510505,2003,24,0,0,0
72135510505,2004,27,0,0,0
72135510505,2005,38,0,0,0
72135510505,2006,46,0,0,0
72135510505,2007,26,0,0,0
72135510505,2008,14,0,0,0
72135510505,2009,20,0,0,0
72135510505,2010,13,0,0,0
72135510505,2011,13,0,0,0
72135510505,2012,17,0,0,0
72135510505,2013,15,1,0,0
72135510505,2014,9,0,0,0
72135510505,2015,11,0,0,0
72135510505,2016,21,0,0,0
72135510505,2017,30,0,0,0
72135510505,2018,29,0,0,0
72135510505,2019,23,1,1,0
72135510505,2020,24,0,0,0
72135510505,2021,30,0,0,0
72135510505,2022,34,2,0,0
72135510505,2023,37,1,0,0
72135510505,2024,35,3,0,0
72135510505,2025,35,1,0,0
72135510505,2026,7,1,0,0
72135510601,2000,7,0,0,0
72135510601,2001,9,0,0,0
72135510601,2002,16,0,0,0
72135510601,2003,16,0,0,0
72135510601,2004,84,0,0,0
72135510601,2005,119,0,0,0
72135510601,2006,53,0,0,0
72135510601,2007,66,0,0,0
72135510601,2008,65,1,0,0
72135510601,2009,21,0,0,0
72135510601,2010,26,0,0,0
72135510601,2011,25,0,0,0
72135510601,2012,26,0,0,0
72135510601,2013,25,1,0,0
72135510601,2014,15,0,0,0
72135510601,2015,16,0,0,0
72135510601,2016,31,0,0,0
72135510601,2017,31,0,0,0
72135510601,2018,43,8,8,0
72135510601,2019,53,1,0,0
72135510601,2020,43,0,0,0
72135510601,2021,75,1,0,0
72135510601,2022,66,4,0,0
72135510601,2023,49,0,0,0
72135510601,2024,36,1,0,0
72135510601,2025,54,9,2,1
72135510601,2026,24,4,0,0
72135510602,2000,27,0,0,0
72135510602,2001,17,0,0,0
72135510602,2002,26,0,0,0
72135510602,2003,22,0,0,0
72135510602,2004,39,0,0,0
72135510602,2005,21,0,0,0
72135510602,2006,18,0,0,0
72135510602,2007,22,0,0,0
72135510602,2008,28,0,0,0
72135510602,2009,21,0,0,0
72135510602,2010,16,0,0,0
72135510602,2011,21,0,0,0
72135510602,2012,21,0,0,0
72135510602,2013,22,0,0,0
72135510602,2014,14,0,0,0
72135510602,2015,22,2,1,0
72135510602,2016,14,0,0,0
72135510602,2017,16,1,0,0
72135510602,2018,32,0,0,0
72135510602,2019,31,1,0,0
72135510602,2020,22,1,0,0
72135510602,2021,44,1,1,0
72135510602,2022,40,4,0,0
72135510602,2023,49,1,0,0
72135510602,2024,39,4,1,0
72135510602,2025,43,7,5,0
72135510602,2026,20,1,1,1
72135510701,2000,17,0,0,0
72135510701,2001,19,0,0,0
72135510701,2002,26,0,0,0
72135510701,2003,23,0,0,0
72135510701,2004,27,0,0,0
72135510701,2005,24,0,0,0
72135510701,2006,29,0,0,0
72135510701,2007,15,0,0,0
72135510701,2008,8,1,0,0
72135510701,2009,18,0,0,0
72135510701,2010,12,0,0,0
72135510701,2011,10,0,0,0
72135510701,2012,18,0,0,0
72135510701,2013,12,0,0,0
72135510701,2014,9,0,0,0
72135510701,2015,18,0,0,0
72135510701,2016,19,0,0,0
72135510701,2017,17,1,0,0
72135510701,2018,22,0,0,0
72135510701,2019,25,3,0,0
72135510701,2020,40,0,0,0
72135510701,2021,41,1,0,0
72135510701,2022,68,4,0,0
72135510701,2023,49,3,1,0
72135510701,2024,38,1,0,0
72135510701,2025,38,1,0,0
72135510701,2026,12,2,0,0
72135510702,2000,13,0,0,0
72135510702,2001,7,0,0,0
72135510702,2002,12,0,0,0
72135510702,2003,10,0,0,0
72135510702,2004,19,0,0,0
72135510702,2005,21,0,0,0
72135510702,2006,14,0,0,0
72135510702,2007,12,0,0,0
72135510702,2008,11,0,0,0
72135510702,2009,13,0,0,0
72135510702,2010,11,0,0,0
72135510702,2011,17,0,0,0
72135510702,2012,19,0,0,0
72135510702,2013,11,0,0,0
72135510702,2014,8,1,0,0
72135510702,2015,11,0,0,0
72135510702,2016,18,0,0,0
72135510702,2017,14,0,0,0
72135510702,2018,27,0,0,0
72135510702,2019,14,0,0,0
72135510702,2020,20,0,0,0
72135510702,2021,32,2,0,0
72135510702,2022,33,1,0,0
72135510702,2023,36,0,0,0
72135510702,2024,44,2,1,0
72135510702,2025,43,2,0,0
72135510702,2026,7,1,0,0
72137120200,2000,14,1,0,0
72137120200,2001,15,1,0,0
72137120200,2002,30,1,0,0
72137120200,2003,24,1,0,0
72137120200,2004,26,2,0,0
72137120200,2005,46,2,0,0
72137120200,2006,24,0,0,0
72137120200,2007,26,0,0,0
72137120200,2008,17,0,0,0
72137120200,2009,23,0,0,0
72137120200,2010,17,0,0,0
72137120200,2011,16,1,0,0
72137120200,2012,14,2,0,0
72137120200,2013,10,0,0,0
72137120200,2014,16,0,0,0
72137120200,2015,27,3,0,0
72137120200,2016,21,2,0,0
72137120200,2017,13,0,0,0
72137120200,2018,19,0,0,0
72137120200,2019,17,4,0,0
72137120200,2020,31,4,0,0
72137120200,2021,40,3,0,0
72137120200,2022,44,12,0,0
72137120200,2023,51,4,0,0
72137120200,2024,38,5,1,0
72137120200,2025,40,8,2,2
72137120200,2026,14,5,2,1
72137120300,2000,6,0,0,0
72137120300,2001,10,0,0,0
72137120300,2002,9,0,0,0
72137120300,2003,19,2,0,0
72137120300,2004,10,1,0,0
72137120300,2005,18,0,0,0
72137120300,2006,13,1,0,0
72137120300,2007,6,1,0,0
72137120300,2008,17,1,0,0
72137120300,2009,13,0,0,0
72137120300,2010,6,0,0,0
72137120300,2011,8,0,0,0
72137120300,2012,7,1,0,0
72137120300,2013,5,1,0,0
72137120300,2014,7,0,0,0
72137120300,2015,13,1,0,0
72137120300,2016,5,0,0,0
72137120300,2017,13,1,0,0
72137120300,2018,22,1,0,0
72137120300,2019,25,0,0,0
72137120300,2020,20,2,1,0
72137120300,2021,24,4,0,0
72137120300,2022,35,3,1,0
72137120300,2023,29,7,0,0
72137120300,2024,19,3,0,0
72137120300,2025,35,2,1,1
72137120300,2026,14,4,1,0
72137120400,2000,4,0,0,0
72137120400,2001,5,0,0,0
72137120400,2002,15,0,0,0
72137120400,2003,9,0,0,0
72137120400,2004,15,0,0,0
72137120400,2005,11,0,0,0
72137120400,2006,5,0,0,0
72137120400,2007,11,0,0,0
72137120400,2008,8,0,0,0
72137120400,2009,8,1,0,0
72137120400,2010,10,0,0,0
72137120400,2011,10,0,0,0
72137120400,2012,4,0,0,0
72137120400,2013,10,0,0,0
72137120400,2014,3,0,0,0
72137120400,2015,6,0,0,0
72137120400,2016,11,1,0,0
72137120400,2017,9,0,0,0
72137120400,2018,10,0,0,0
72137120400,2019,18,0,0,0
72137120400,2020,10,0,0,0
72137120400,2021,20,1,0,0
72137120400,2022,14,0,0,0
72137120400,2023,18,2,0,0
72137120400,2024,21,2,0,0
72137120400,2025,15,1,0,0
72137120400,2026,3,1,1,0
72137120500,2000,3,0,0,0
72137120500,2001,7,0,0,0
72137120500,2002,15,0,0,0
72137120500,2003,7,0,0,0
72137120500,2004,8,0,0,0
72137120500,2005,7,0,0,0
72137120500,2006,8,0,0,0
72137120500,2007,3,0,0,0
72137120500,2008,5,0,0,0
72137120500,2009,9,0,0,0
72137120500,2010,6,0,0,0
72137120500,2011,7,0,0,0
72137120500,2012,8,0,0,0
72137120500,2013,7,0,0,0
72137120500,2014,3,0,0,0
72137120500,2015,11,0,0,0
72137120500,2016,6,0,0,0
72137120500,2017,8,0,0,0
72137120500,2018,7,0,0,0
72137120500,2019,12,0,0,0
72137120500,2020,4,0,0,0
72137120500,2021,11,1,1,0
72137120500,2022,18,1,0,0
72137120500,2023,14,1,0,0
72137120500,2024,18,1,1,0
72137120500,2025,13,3,1,1
72137120500,2026,6,1,0,0
72137120600,2000,12,0,0,0
72137120600,2001,16,0,0,0
72137120600,2002,16,0,0,0
72137120600,2003,15,0,0,0
72137120600,2004,23,0,0,0
72137120600,2005,15,1,0,0
