tract_geoid,year,purch_n,purch_v,purch_hisp_n,purch_hisp_v,purch_hisp_inc,purch_hisp_incn,purch_nonhisp_n,purch_nonhisp_v,purch_nonhisp_inc,purch_nonhisp_incn
72009250100,2019,12,1650000,12,1650000,525,12,0,0,0,0
72009250100,2020,12,1530000,12,1530000,671,12,0,0,0,0
72009250100,2021,7,965000,7,965000,280,7,0,0,0,0
72009250100,2022,10,1300000,10,1300000,566,10,0,0,0,0
72009250100,2023,11,1275000,11,1275000,466,11,0,0,0,0
72009250100,2024,10,1310000,10,1310000,614,10,0,0,0,0
72009250200,2012,19,2821000,19,2821000,899,19,0,0,0,0
72009250200,2013,8,1045000,7,948000,520,7,1,97000,70,1
72009250200,2014,9,986000,9,986000,377,9,0,0,0,0
72009250200,2015,10,1582000,10,1582000,493,10,0,0,0,0
72009250200,2016,8,1298000,8,1298000,843,8,0,0,0,0
72009250200,2017,6,727000,6,727000,255,6,0,0,0,0
72009250200,2018,6,690000,6,690000,243,6,0,0,0,0
72009250200,2019,9,1325000,9,1325000,409,9,0,0,0,0
72009250200,2020,5,855000,5,855000,224,5,0,0,0,0
72009250200,2021,12,1860000,12,1860000,814,12,0,0,0,0
72009250200,2022,9,1355000,9,1355000,388,9,0,0,0,0
72009250200,2023,4,620000,4,620000,154,4,0,0,0,0
72009250200,2024,9,1215000,9,1215000,418,9,0,0,0,0
72009250300,2012,6,641000,6,641000,191,6,0,0,0,0
72009250300,2013,9,996000,9,996000,332,9,0,0,0,0
72009250300,2014,5,579000,5,579000,220,5,0,0,0,0
72009250300,2015,1,95000,1,95000,66,1,0,0,0,0
72009250300,2016,2,225000,2,225000,63,2,0,0,0,0
72009250300,2017,3,400000,3,400000,161,3,0,0,0,0
72009250300,2018,5,435000,5,435000,136,5,0,0,0,0
72009250300,2019,2,140000,2,140000,48,2,0,0,0,0
72009250300,2020,6,550000,6,550000,245,6,0,0,0,0
72009250300,2021,2,240000,2,240000,97,2,0,0,0,0
72009250300,2022,2,290000,2,290000,108,2,0,0,0,0
72009250300,2023,4,560000,4,560000,127,4,0,0,0,0
72009250300,2024,2,190000,2,190000,72,2,0,0,0,0
72009250400,2012,18,2075000,18,2075000,582,18,0,0,0,0
72009250400,2013,28,3685000,28,3685000,1022,28,0,0,0,0
72009250400,2014,25,3173000,25,3173000,1086,25,0,0,0,0
72009250400,2015,18,2106000,18,2106000,633,18,0,0,0,0
72009250400,2016,9,1017000,9,1017000,367,9,0,0,0,0
72009250400,2017,7,804000,7,804000,233,7,0,0,0,0
72009250400,2018,10,1200000,10,1200000,495,10,0,0,0,0
72009250400,2019,4,430000,4,430000,140,4,0,0,0,0
72009250400,2020,6,840000,6,840000,280,6,0,0,0,0
72009250400,2021,7,805000,7,805000,227,7,0,0,0,0
72009250400,2022,14,1680000,14,1680000,566,13,0,0,0,0
72009250400,2023,6,660000,6,660000,266,6,0,0,0,0
72009250400,2024,4,640000,4,640000,256,4,0,0,0,0
72009250500,2012,11,1241000,11,1241000,362,11,0,0,0,0
72009250500,2013,8,881000,8,881000,273,8,0,0,0,0
72009250500,2014,10,1188000,10,1188000,462,10,0,0,0,0
72009250500,2015,9,865000,9,865000,290,9,0,0,0,0
72009250500,2016,10,856000,10,856000,273,10,0,0,0,0
72009250500,2017,12,1020000,12,1020000,343,12,0,0,0,0
72009250500,2018,6,520000,6,520000,245,6,0,0,0,0
72009250500,2019,11,1025000,10,880000,380,10,0,0,0,0
72009250500,2020,8,710000,8,710000,256,8,0,0,0,0
72009250500,2021,8,890000,7,585000,179,7,0,0,0,0
72009250500,2022,13,1565000,13,1565000,795,13,0,0,0,0
72009250500,2023,9,1035000,9,1035000,397,9,0,0,0,0
72009250500,2024,5,635000,5,635000,269,5,0,0,0,0
72009250600,2012,7,977000,6,872000,192,6,1,105000,46,1
72009250600,2013,6,607000,6,607000,164,6,0,0,0,0
72009250600,2014,7,1025000,7,1025000,1169,7,0,0,0,0
72009250600,2015,8,951000,7,823000,727,7,0,0,0,0
72009250600,2016,5,651000,5,651000,191,5,0,0,0,0
72009250600,2017,5,577000,5,577000,181,5,0,0,0,0
72009250600,2018,6,720000,6,720000,299,6,0,0,0,0
72009250600,2019,6,800000,6,800000,308,6,0,0,0,0
72009250600,2020,8,1210000,8,1210000,425,8,0,0,0,0
72009250600,2021,9,1045000,9,1045000,454,9,0,0,0,0
72009250600,2022,14,1810000,14,1810000,591,14,0,0,0,0
72009250600,2023,11,1635000,11,1635000,801,11,0,0,0,0
72009250600,2024,9,1275000,9,1275000,401,9,0,0,0,0
72011810100,2012,1,146000,1,146000,52,1,0,0,0,0
72011810100,2013,2,322000,2,322000,177,2,0,0,0,0
72011810100,2014,2,262000,2,262000,197,2,0,0,0,0
72011810100,2015,5,476000,5,476000,180,5,0,0,0,0
72011810100,2016,1,87000,1,87000,25,1,0,0,0,0
72011810100,2017,2,235000,2,235000,91,2,0,0,0,0
72011810100,2018,4,300000,4,300000,126,4,0,0,0,0
72011810100,2019,1,125000,1,125000,26,1,0,0,0,0
72011810100,2020,3,215000,3,215000,90,3,0,0,0,0
72011810100,2021,6,710000,6,710000,205,6,0,0,0,0
72011810100,2023,3,345000,3,345000,136,3,0,0,0,0
72011810100,2024,6,880000,6,880000,368,6,0,0,0,0
72011810200,2012,25,2283000,24,2203000,721,24,0,0,0,0
72011810200,2013,9,971000,9,971000,376,9,0,0,0,0
72011810200,2014,11,1011000,11,1011000,355,11,0,0,0,0
72011810200,2015,12,911000,12,911000,400,12,0,0,0,0
72011810200,2016,13,971000,13,971000,317,13,0,0,0,0
72011810200,2017,8,835000,7,710000,219,7,0,0,0,0
72011810200,2018,8,900000,8,900000,286,8,0,0,0,0
72011810200,2019,8,720000,8,720000,271,8,0,0,0,0
72011810200,2020,12,1500000,11,1245000,452,11,0,0,0,0
72011810200,2021,16,1680000,16,1680000,643,16,0,0,0,0
72011810200,2022,13,1255000,12,1140000,362,12,1,115000,143,1
72011810200,2023,5,405000,5,405000,211,5,0,0,0,0
72011810200,2024,4,550000,4,550000,157,4,0,0,0,0
72011810300,2012,3,237000,3,237000,110,3,0,0,0,0
72011810300,2013,2,198000,2,198000,84,2,0,0,0,0
72011810300,2014,3,278000,3,278000,99,3,0,0,0,0
72011810300,2015,2,154000,2,154000,60,2,0,0,0,0
72011810300,2016,6,549000,6,549000,164,6,0,0,0,0
72011810300,2017,5,451000,5,451000,243,5,0,0,0,0
72011810300,2018,3,335000,3,335000,110,3,0,0,0,0
72011810300,2019,5,305000,5,305000,132,5,0,0,0,0
72011810300,2020,5,575000,5,575000,182,5,0,0,0,0
72011810300,2021,6,1040000,6,1040000,329,6,0,0,0,0
72011810300,2022,6,680000,6,680000,384,6,0,0,0,0
72011810300,2023,2,170000,2,170000,58,2,0,0,0,0
72011810300,2024,4,410000,4,410000,142,4,0,0,0,0
72011810400,2012,4,430000,4,430000,144,4,0,0,0,0
72011810400,2013,1,115000,1,115000,27,1,0,0,0,0
72011810400,2014,2,145000,2,145000,71,2,0,0,0,0
72011810400,2015,1,41000,1,41000,39,1,0,0,0,0
72011810400,2016,1,109000,1,109000,42,1,0,0,0,0
72011810400,2017,4,335000,4,335000,142,4,0,0,0,0
72011810400,2018,3,195000,3,195000,63,3,0,0,0,0
72011810400,2019,4,380000,3,275000,103,3,1,105000,22,1
72011810400,2020,2,160000,2,160000,118,2,0,0,0,0
72011810400,2021,5,565000,5,565000,130,5,0,0,0,0
72011810400,2022,2,220000,2,220000,71,2,0,0,0,0
72011810400,2023,1,115000,1,115000,65,1,0,0,0,0
72011810500,2012,11,1299000,10,1185000,422,10,1,114000,27,1
72011810500,2013,22,2593000,22,2593000,832,22,0,0,0,0
72011810500,2014,21,2633000,21,2633000,757,21,0,0,0,0
72011810500,2015,29,3345000,29,3345000,1026,29,0,0,0,0
72011810500,2016,20,2192000,20,2192000,646,19,0,0,0,0
72011810500,2017,8,730000,8,730000,261,8,0,0,0,0
72011810500,2018,8,840000,7,695000,251,6,0,0,0,0
72011810500,2019,14,1150000,14,1150000,567,14,0,0,0,0
72011810500,2020,13,1405000,13,1405000,493,13,0,0,0,0
72011810500,2021,11,1535000,10,1110000,371,10,0,0,0,0
72011810500,2022,10,1250000,9,1125000,421,9,0,0,0,0
72011810500,2023,6,740000,5,515000,201,5,1,225000,132,1
72011810500,2024,6,730000,6,730000,298,6,0,0,0,0
72011810600,2012,8,1310000,8,1310000,557,8,0,0,0,0
72011810600,2013,8,1051000,8,1051000,474,8,0,0,0,0
72011810600,2014,7,1063000,7,1063000,412,7,0,0,0,0
72011810600,2015,7,937000,7,937000,406,7,0,0,0,0
72011810600,2016,12,1842000,12,1842000,645,12,0,0,0,0
72011810600,2017,12,1491000,12,1491000,675,12,0,0,0,0
72011810600,2018,5,755000,5,755000,354,5,0,0,0,0
72011810600,2019,6,860000,6,860000,326,6,0,0,0,0
72011810600,2020,6,880000,6,880000,388,6,0,0,0,0
72011810600,2021,6,750000,6,750000,429,6,0,0,0,0
72011810600,2022,6,1090000,5,915000,290,5,0,0,0,0
72011810600,2023,4,740000,4,740000,236,4,0,0,0,0
72011810600,2024,4,680000,4,680000,207,4,0,0,0,0
72011810700,2012,2,272000,2,272000,96,2,0,0,0,0
72011810700,2013,2,303000,2,303000,145,2,0,0,0,0
72011810700,2017,2,244000,2,244000,186,2,0,0,0,0
72011810700,2019,1,95000,1,95000,25,1,0,0,0,0
72011810700,2020,2,260000,1,155000,58,1,1,105000,40,1
72011810700,2021,4,680000,4,680000,399,4,0,0,0,0
72011810700,2022,4,600000,4,600000,282,4,0,0,0,0
72011810700,2023,3,515000,3,515000,273,3,0,0,0,0
72013300101,2012,24,2452000,24,2452000,906,24,0,0,0,0
72013300101,2013,20,2167000,20,2167000,676,20,0,0,0,0
72013300101,2014,20,2532000,20,2532000,1011,20,0,0,0,0
72013300101,2015,27,3620000,27,3620000,1418,27,0,0,0,0
72013300101,2016,13,1107000,13,1107000,412,13,0,0,0,0
72013300101,2017,11,1264000,11,1264000,538,11,0,0,0,0
72013300101,2018,24,2570000,23,2465000,819,23,0,0,0,0
72013300101,2019,9,1225000,9,1225000,396,9,0,0,0,0
72013300101,2020,9,945000,9,945000,482,9,0,0,0,0
72013300101,2021,22,2460000,22,2460000,775,22,0,0,0,0
72013300101,2022,11,1155000,11,1155000,415,11,0,0,0,0
72013300101,2023,35,5085000,35,5085000,1782,35,0,0,0,0
72013300101,2024,28,3560000,28,3560000,1839,28,0,0,0,0
72013300102,2012,10,844000,10,844000,238,9,0,0,0,0
72013300102,2013,10,1281000,10,1281000,397,10,0,0,0,0
72013300102,2014,9,906000,9,906000,354,9,0,0,0,0
72013300102,2015,8,716000,8,716000,188,8,0,0,0,0
72013300102,2016,6,677000,6,677000,251,6,0,0,0,0
72013300102,2017,10,821000,10,821000,284,10,0,0,0,0
72013300102,2018,16,1520000,16,1520000,573,16,0,0,0,0
72013300102,2019,12,990000,12,990000,383,12,0,0,0,0
72013300102,2020,10,920000,10,920000,240,9,0,0,0,0
72013300102,2021,9,865000,8,770000,258,8,0,0,0,0
72013300102,2022,5,535000,5,535000,240,5,0,0,0,0
72013300102,2023,12,1270000,11,1155000,444,11,0,0,0,0
72013300102,2024,13,1355000,13,1355000,453,13,0,0,0,0
72013300200,2012,15,1700000,15,1700000,473,15,0,0,0,0
72013300200,2013,2,236000,2,236000,57,2,0,0,0,0
72013300200,2014,8,762000,8,762000,247,8,0,0,0,0
72013300200,2015,15,1529000,15,1529000,595,15,0,0,0,0
72013300200,2016,14,1438000,14,1438000,489,14,0,0,0,0
72013300200,2017,9,815000,9,815000,301,9,0,0,0,0
72013300200,2018,15,1495000,14,1400000,532,14,0,0,0,0
72013300200,2019,9,1245000,9,1245000,376,9,0,0,0,0
72013300200,2020,7,805000,7,805000,239,7,0,0,0,0
72013300200,2021,17,2125000,17,2125000,697,17,0,0,0,0
72013300200,2022,2,260000,2,260000,103,2,0,0,0,0
72013300200,2023,7,1165000,6,930000,304,6,0,0,0,0
72013300200,2024,7,745000,7,745000,366,7,0,0,0,0
72013300301,2012,3,217000,3,217000,66,3,0,0,0,0
72013300301,2013,9,819000,9,819000,287,9,0,0,0,0
72013300301,2014,4,367000,4,367000,140,4,0,0,0,0
72013300301,2015,4,413000,4,413000,310,4,0,0,0,0
72013300301,2016,2,152000,2,152000,87,2,0,0,0,0
72013300301,2017,3,263000,3,263000,104,3,0,0,0,0
72013300301,2018,5,435000,5,435000,208,5,0,0,0,0
72013300301,2019,5,415000,4,340000,106,4,1,75000,35,1
72013300301,2020,2,210000,2,210000,50,2,0,0,0,0
72013300301,2021,6,520000,6,520000,318,6,0,0,0,0
72013300301,2022,3,255000,3,255000,66,3,0,0,0,0
72013300301,2023,9,685000,9,685000,346,9,0,0,0,0
72013300301,2024,4,530000,4,530000,179,4,0,0,0,0
72013300302,2012,20,2570000,20,2570000,846,20,0,0,0,0
72013300302,2013,14,1780000,14,1780000,844,14,0,0,0,0
72013300302,2014,7,771000,7,771000,310,7,0,0,0,0
72013300302,2015,22,2451000,22,2451000,874,22,0,0,0,0
72013300302,2016,20,2315000,20,2315000,836,20,0,0,0,0
72013300302,2017,20,2458000,19,2371000,1023,19,1,87000,32,1
72013300302,2018,20,2260000,20,2260000,986,20,0,0,0,0
72013300302,2019,18,1940000,17,1805000,651,17,0,0,0,0
72013300302,2020,20,2600000,20,2600000,1090,20,0,0,0,0
72013300302,2021,23,2715000,22,2510000,969,22,0,0,0,0
72013300302,2022,13,1605000,13,1605000,669,13,0,0,0,0
72013300302,2023,22,3230000,22,3230000,1355,21,0,0,0,0
72013300302,2024,9,1725000,8,1300000,439,7,0,0,0,0
72013300400,2012,1,67000,1,67000,12,1,0,0,0,0
72013300400,2013,3,301000,3,301000,214,3,0,0,0,0
72013300400,2014,4,393000,4,393000,145,4,0,0,0,0
72013300400,2015,4,418000,4,418000,231,4,0,0,0,0
72013300400,2016,5,401000,5,401000,326,5,0,0,0,0
72013300400,2017,2,126000,2,126000,61,2,0,0,0,0
72013300400,2018,2,180000,2,180000,69,2,0,0,0,0
72013300400,2019,1,155000,1,155000,106,1,0,0,0,0
72013300400,2020,2,230000,2,230000,94,2,0,0,0,0
72013300400,2021,2,210000,2,210000,310,2,0,0,0,0
72013300400,2022,4,540000,3,425000,175,3,1,115000,65,1
72013300400,2023,4,480000,4,480000,172,4,0,0,0,0
72013300400,2024,9,925000,8,800000,423,8,0,0,0,0
72013300500,2012,1,162000,1,162000,44,1,0,0,0,0
72013300500,2013,1,101000,1,101000,24,1,0,0,0,0
72013300500,2014,1,66000,1,66000,42,1,0,0,0,0
72013300500,2015,1,74000,1,74000,48,1,0,0,0,0
72013300500,2017,1,35000,1,35000,46,1,0,0,0,0
72013300500,2018,3,265000,3,265000,117,3,0,0,0,0
72013300500,2020,7,795000,7,795000,268,7,0,0,0,0
72013300500,2021,17,2485000,17,2485000,935,17,0,0,0,0
72013300500,2022,14,1670000,13,1435000,805,13,1,235000,67,1
72013300500,2023,3,345000,3,345000,109,3,0,0,0,0
72013300500,2024,1,65000,1,65000,56,1,0,0,0,0
72013300700,2012,5,574000,5,574000,205,5,0,0,0,0
72013300700,2013,2,217000,2,217000,88,2,0,0,0,0
72013300700,2014,1,87000,1,87000,64,1,0,0,0,0
72013300700,2015,1,88000,1,88000,45,1,0,0,0,0
72013300700,2016,2,224000,2,224000,87,2,0,0,0,0
72013300700,2017,2,192000,2,192000,141,2,0,0,0,0
72013300700,2018,2,180000,2,180000,71,2,0,0,0,0
72013300700,2019,4,420000,4,420000,136,4,0,0,0,0
72013300700,2020,2,550000,2,550000,255,2,0,0,0,0
72013300700,2021,4,440000,4,440000,163,4,0,0,0,0
72013300700,2022,1,205000,1,205000,53,1,0,0,0,0
72013300700,2023,7,795000,7,795000,273,7,0,0,0,0
72013300700,2024,5,845000,5,845000,478,5,0,0,0,0
72013300800,2012,13,1030000,13,1030000,338,13,0,0,0,0
72013300800,2013,13,977000,13,977000,304,13,0,0,0,0
72013300800,2014,7,790000,7,790000,516,7,0,0,0,0
72013300800,2015,9,1067000,9,1067000,442,9,0,0,0,0
72013300800,2016,19,1571000,19,1571000,784,19,0,0,0,0
72013300800,2017,9,883000,9,883000,491,9,0,0,0,0
72013300800,2018,6,420000,6,420000,136,6,0,0,0,0
72013300800,2019,8,680000,7,625000,242,7,0,0,0,0
72013300800,2020,8,610000,8,610000,253,8,0,0,0,0
72013300800,2021,12,1140000,12,1140000,480,12,0,0,0,0
72013300800,2022,15,1485000,15,1485000,821,15,0,0,0,0
72013300800,2023,25,2405000,25,2405000,1324,25,0,0,0,0
72013300800,2024,14,1530000,14,1530000,630,14,0,0,0,0
72013301000,2012,6,525000,6,525000,141,6,0,0,0,0
72013301000,2013,6,445000,6,445000,186,6,0,0,0,0
72013301000,2014,49,7375000,49,7375000,2268,49,0,0,0,0
72013301000,2015,14,1916000,14,1916000,491,14,0,0,0,0
72013301000,2016,17,1489000,17,1489000,600,17,0,0,0,0
72013301000,2017,13,1129000,13,1129000,461,13,0,0,0,0
72013301000,2018,20,1680000,17,1445000,564,16,0,0,0,0
72013301000,2019,20,1810000,17,1515000,530,17,0,0,0,0
72013301000,2020,16,1780000,16,1780000,629,15,0,0,0,0
72013301000,2021,20,2110000,20,2110000,810,20,0,0,0,0
72013301000,2022,19,2075000,19,2075000,894,19,0,0,0,0
72013301000,2023,23,2345000,23,2345000,1090,23,0,0,0,0
72013301000,2024,10,1360000,10,1360000,602,10,0,0,0,0
72013301100,2012,17,1556000,17,1556000,449,17,0,0,0,0
72013301100,2013,12,1158000,12,1158000,389,12,0,0,0,0
72013301100,2014,12,1200000,12,1200000,427,12,0,0,0,0
72013301100,2015,17,1830000,17,1830000,616,17,0,0,0,0
72013301100,2016,14,1552000,14,1552000,505,14,0,0,0,0
72013301100,2017,17,1891000,17,1891000,980,17,0,0,0,0
72013301100,2018,27,3125000,24,2620000,976,24,0,0,0,0
72013301100,2019,10,1070000,10,1070000,363,10,0,0,0,0
72013301100,2020,17,2205000,17,2205000,800,17,0,0,0,0
72013301100,2021,19,2065000,19,2065000,1028,19,0,0,0,0
72013301100,2022,27,2845000,26,2760000,1195,26,0,0,0,0
72013301100,2023,27,4095000,25,3465000,1575,25,0,0,0,0
72013301100,2024,30,3980000,28,3760000,1869,28,2,220000,73,2
72013301200,2012,11,1090000,11,1090000,358,11,0,0,0,0
72013301200,2013,3,250000,3,250000,70,3,0,0,0,0
72013301200,2014,10,827000,10,827000,342,10,0,0,0,0
72013301200,2015,6,565000,6,565000,194,6,0,0,0,0
72013301200,2016,7,728000,7,728000,280,7,0,0,0,0
72013301200,2017,8,815000,8,815000,347,8,0,0,0,0
72013301200,2018,11,875000,10,790000,515,10,0,0,0,0
72013301200,2019,16,1490000,15,1435000,570,15,0,0,0,0
72013301200,2020,7,705000,7,705000,241,7,0,0,0,0
72013301200,2021,13,1885000,13,1885000,569,13,0,0,0,0
72013301200,2022,7,875000,6,710000,261,6,0,0,0,0
72013301200,2023,6,450000,5,395000,154,5,0,0,0,0
72013301200,2024,10,1010000,9,875000,325,9,1,135000,39,1
72013301300,2012,1,79000,1,79000,27,1,0,0,0,0
72013301300,2014,9,768000,9,768000,389,9,0,0,0,0
72013301300,2015,7,551000,7,551000,208,7,0,0,0,0
72013301300,2016,7,763000,7,763000,268,7,0,0,0,0
72013301300,2017,10,1045000,10,1045000,400,10,0,0,0,0
72013301300,2018,4,280000,4,280000,110,4,0,0,0,0
72013301300,2019,14,1420000,14,1420000,575,14,0,0,0,0
72013301300,2020,11,1135000,10,1050000,492,10,0,0,0,0
72013301300,2021,13,1245000,13,1245000,387,13,0,0,0,0
72013301300,2022,22,2570000,22,2570000,1183,22,0,0,0,0
72013301300,2023,18,2300000,17,2125000,1186,17,0,0,0,0
72013301300,2024,9,1265000,8,1120000,570,8,1,145000,58,1
72013301400,2013,5,457000,5,457000,137,5,0,0,0,0
72013301400,2014,2,126000,2,126000,69,2,0,0,0,0
72013301400,2015,3,190000,3,190000,63,3,0,0,0,0
72013301400,2016,2,117000,2,117000,82,2,0,0,0,0
72013301400,2017,10,900000,9,843000,348,9,1,57000,13,1
72013301400,2018,4,310000,4,310000,145,4,0,0,0,0
72013301400,2019,5,505000,5,505000,176,5,0,0,0,0
72013301400,2020,7,1025000,7,1025000,362,7,0,0,0,0
72013301400,2021,13,1195000,13,1195000,419,13,0,0,0,0
72013301400,2022,11,865000,11,865000,381,11,0,0,0,0
72013301400,2023,4,430000,4,430000,307,4,0,0,0,0
72013301400,2024,8,660000,8,660000,206,8,0,0,0,0
72013301500,2012,25,2984000,24,2917000,1034,24,1,67000,12,1
72013301500,2013,48,5996000,48,5996000,2311,48,0,0,0,0
72013301500,2014,13,1486000,13,1486000,555,13,0,0,0,0
72013301500,2015,14,1779000,13,1594000,806,13,1,185000,91,1
72013301500,2016,9,1106000,9,1106000,437,9,0,0,0,0
72013301500,2017,6,756000,6,756000,291,6,0,0,0,0
72013301500,2018,10,1090000,8,900000,384,8,0,0,0,0
72013301500,2019,16,1770000,16,1770000,1023,16,0,0,0,0
72013301500,2020,12,1200000,12,1200000,466,12,0,0,0,0
72013301500,2021,15,1815000,13,1455000,518,13,0,0,0,0
72013301500,2022,12,1540000,11,1445000,572,11,0,0,0,0
72013301500,2023,15,1715000,15,1715000,629,15,0,0,0,0
72013301500,2024,16,1940000,16,1940000,869,16,0,0,0,0
72013301600,2012,2,154000,2,154000,45,2,0,0,0,0
72013301600,2013,1,46000,1,46000,19,1,0,0,0,0
72013301600,2014,2,382000,2,382000,201,2,0,0,0,0
72013301600,2015,4,862000,4,862000,422,4,0,0,0,0
72013301600,2016,9,1280000,9,1280000,507,9,0,0,0,0
72013301600,2017,13,1174000,13,1174000,563,13,0,0,0,0
72013301600,2018,8,1170000,8,1170000,541,8,0,0,0,0
72013301600,2019,9,1155000,8,1030000,428,8,0,0,0,0
72013301600,2020,8,940000,8,940000,355,8,0,0,0,0
72013301600,2021,8,1110000,8,1110000,488,8,0,0,0,0
72013301600,2022,9,1445000,9,1445000,529,9,0,0,0,0
72013301600,2023,11,2465000,10,2100000,880,10,1,365000,148,1
72013301600,2024,6,800000,6,800000,330,6,0,0,0,0
72013301700,2012,9,982000,9,982000,248,9,0,0,0,0
72013301700,2013,5,411000,5,411000,237,5,0,0,0,0
72013301700,2014,4,690000,3,534000,281,3,1,156000,83,1
72013301700,2015,3,272000,3,272000,96,3,0,0,0,0
72013301700,2016,4,365000,4,365000,103,4,0,0,0,0
72013301700,2017,2,159000,2,159000,98,2,0,0,0,0
72013301700,2018,4,460000,4,460000,137,4,0,0,0,0
72013301700,2019,8,820000,8,820000,279,8,0,0,0,0
72013301700,2020,10,980000,10,980000,393,10,0,0,0,0
72013301700,2021,10,1220000,10,1220000,408,10,0,0,0,0
72013301700,2022,11,1415000,11,1415000,584,11,0,0,0,0
72013301700,2023,10,1050000,9,795000,384,9,0,0,0,0
72013301700,2024,8,1440000,8,1440000,581,8,0,0,0,0
72013301800,2012,2,194000,2,194000,63,2,0,0,0,0
72013301800,2013,2,125000,2,125000,48,2,0,0,0,0
72013301800,2014,2,176000,2,176000,55,2,0,0,0,0
72013301800,2015,2,148000,2,148000,49,2,0,0,0,0
72013301800,2017,1,66000,1,66000,20,1,0,0,0,0
72013301800,2018,3,165000,3,165000,93,3,0,0,0,0
72013301800,2019,4,390000,3,345000,126,3,1,45000,54,1
72013301800,2020,1,85000,1,85000,17,1,0,0,0,0
72013301800,2021,5,505000,5,505000,184,5,0,0,0,0
72013301800,2022,6,1120000,6,1120000,447,6,0,0,0,0
72013301800,2023,4,350000,4,350000,151,4,0,0,0,0
72013301800,2024,1,65000,1,65000,24,1,0,0,0,0
72013301900,2012,2,226000,2,226000,67,2,0,0,0,0
72013301900,2014,1,121000,1,121000,47,1,0,0,0,0
72013301900,2016,1,94000,1,94000,38,1,0,0,0,0
72013301900,2017,1,107000,1,107000,43,1,0,0,0,0
72013301900,2018,2,230000,2,230000,77,2,0,0,0,0
72013301900,2019,1,85000,1,85000,42,1,0,0,0,0
72013301900,2020,10,1130000,10,1130000,596,10,0,0,0,0
72013301900,2021,12,1370000,12,1370000,628,12,0,0,0,0
72013301900,2022,13,1445000,13,1445000,537,13,0,0,0,0
72013301900,2023,3,375000,3,375000,159,3,0,0,0,0
72013301900,2024,1,205000,1,205000,63,1,0,0,0,0
72013302000,2012,20,1758000,20,1758000,615,20,0,0,0,0
72013302000,2013,24,2519000,24,2519000,865,24,0,0,0,0
72013302000,2014,14,1191000,14,1191000,362,14,0,0,0,0
72013302000,2015,14,1430000,13,1333000,481,13,1,97000,35,1
72013302000,2016,24,2329000,24,2329000,961,24,0,0,0,0
72013302000,2017,7,641000,7,641000,179,7,0,0,0,0
72013302000,2018,3,375000,3,375000,118,3,0,0,0,0
72013302000,2019,3,385000,3,385000,162,3,0,0,0,0
72013302000,2020,3,365000,3,365000,140,3,0,0,0,0
72013302000,2021,5,865000,5,865000,265,5,0,0,0,0
72013302000,2022,5,715000,5,715000,256,5,0,0,0,0
72013302000,2023,4,400000,4,400000,183,4,0,0,0,0
72013302000,2024,5,765000,5,765000,273,5,0,0,0,0
72013302100,2012,38,4399000,38,4399000,1601,38,0,0,0,0
72013302100,2013,39,4060000,39,4060000,2032,39,0,0,0,0
72013302100,2014,34,3605000,33,3533000,1250,33,1,72000,34,1
72013302100,2015,25,2439000,25,2439000,803,24,0,0,0,0
72013302100,2016,19,2028000,19,2028000,725,19,0,0,0,0
72013302100,2017,10,899000,10,899000,405,10,0,0,0,0
72013302100,2018,11,885000,11,885000,396,11,0,0,0,0
72013302100,2019,6,620000,6,620000,209,6,0,0,0,0
72013302100,2020,3,415000,3,415000,113,3,0,0,0,0
72013302100,2021,15,1675000,15,1675000,572,15,0,0,0,0
72013302100,2022,7,935000,7,935000,318,7,0,0,0,0
72013302100,2023,2,230000,2,230000,50,2,0,0,0,0
72013302100,2024,8,740000,8,740000,536,8,0,0,0,0
72013302201,2012,3,321000,3,321000,79,3,0,0,0,0
72013302201,2013,4,331000,4,331000,106,4,0,0,0,0
72013302201,2014,4,418000,4,418000,148,4,0,0,0,0
72013302201,2015,6,606000,6,606000,223,6,0,0,0,0
72013302201,2016,5,499000,5,499000,181,5,0,0,0,0
72013302201,2017,2,171000,2,171000,113,2,0,0,0,0
72013302201,2018,3,215000,3,215000,66,3,0,0,0,0
72013302201,2019,8,810000,8,810000,353,8,0,0,0,0
