zip,year,n_at_risk,n_stay,n_move_any,n_move_within_pr,n_move_off_pr,n_attrit,rate_move_any,rate_move_within_pr,rate_move_off_pr
00919,2020,41,32,9,9,0,3,0.21951219512195122,0.21951219512195122,0.0
00919,2021,40,35,5,4,1,2,0.125,0.1,0.025
00919,2022,32,29,3,3,0,6,0.09375,0.09375,0.0
00920,2005,140,115,25,19,6,11,0.17857142857142858,0.1357142857142857,0.04285714285714286
00920,2006,153,137,16,14,2,6,0.10457516339869281,0.0915032679738562,0.013071895424836602
00920,2007,169,136,33,26,7,11,0.1952662721893491,0.15384615384615385,0.04142011834319527
00920,2008,170,151,19,14,5,6,0.11176470588235295,0.08235294117647059,0.029411764705882353
00920,2009,155,131,24,21,3,25,0.15483870967741936,0.13548387096774195,0.01935483870967742
00920,2010,139,121,18,14,4,16,0.12949640287769784,0.10071942446043165,0.02877697841726619
00920,2011,132,117,15,13,2,5,0.11363636363636363,0.09848484848484848,0.015151515151515152
00920,2012,136,120,16,9,7,3,0.11764705882352941,0.0661764705882353,0.051470588235294115
00920,2013,137,120,17,12,5,4,0.12408759124087591,0.08759124087591241,0.0364963503649635
00920,2014,136,125,11,10,1,9,0.08088235294117647,0.07352941176470588,0.007352941176470588
00920,2015,141,121,20,11,9,6,0.14184397163120568,0.07801418439716312,0.06382978723404255
00920,2016,120,109,11,6,5,11,0.09166666666666666,0.05,0.041666666666666664
00920,2017,117,103,14,8,6,7,0.11965811965811966,0.06837606837606838,0.05128205128205128
00920,2018,119,113,6,3,3,2,0.05042016806722689,0.025210084033613446,0.025210084033613446
00920,2019,128,110,18,15,3,4,0.140625,0.1171875,0.0234375
00920,2020,122,115,7,5,2,8,0.05737704918032787,0.040983606557377046,0.01639344262295082
00920,2021,118,102,16,10,6,14,0.13559322033898305,0.0847457627118644,0.05084745762711865
00920,2022,117,103,14,11,3,6,0.11965811965811966,0.09401709401709402,0.02564102564102564
00921,2005,229,201,28,23,5,18,0.1222707423580786,0.10043668122270742,0.021834061135371178
00921,2006,238,199,39,32,7,20,0.1638655462184874,0.13445378151260504,0.029411764705882353
00921,2007,266,214,52,43,9,18,0.19548872180451127,0.16165413533834586,0.03383458646616541
00921,2008,262,223,39,29,10,15,0.14885496183206107,0.11068702290076336,0.03816793893129771
00921,2009,235,202,33,25,8,45,0.14042553191489363,0.10638297872340426,0.03404255319148936
00921,2010,221,187,34,26,8,19,0.15384615384615385,0.11764705882352941,0.03619909502262444
00921,2011,227,192,35,22,13,20,0.15418502202643172,0.09691629955947137,0.05726872246696035
00921,2012,213,189,24,20,4,14,0.11267605633802817,0.09389671361502347,0.018779342723004695
00921,2013,207,185,22,17,5,18,0.10628019323671498,0.0821256038647343,0.024154589371980676
00921,2014,206,189,17,10,7,12,0.0825242718446602,0.04854368932038835,0.03398058252427184
00921,2015,207,192,15,12,3,18,0.07246376811594203,0.057971014492753624,0.014492753623188406
00921,2016,212,196,16,11,5,17,0.07547169811320754,0.05188679245283019,0.02358490566037736
00921,2017,216,198,18,11,7,14,0.08333333333333333,0.05092592592592592,0.032407407407407406
00921,2018,214,194,20,15,5,13,0.09345794392523364,0.07009345794392523,0.02336448598130841
00921,2019,213,198,15,10,5,14,0.07042253521126761,0.046948356807511735,0.023474178403755867
00921,2020,202,187,15,9,6,18,0.07425742574257425,0.04455445544554455,0.0297029702970297
00921,2021,194,180,14,11,3,22,0.07216494845360824,0.05670103092783505,0.015463917525773196
00921,2022,201,172,29,18,11,11,0.14427860696517414,0.08955223880597014,0.05472636815920398
00922,2005,38,31,7,7,0,0,0.18421052631578946,0.18421052631578946,0.0
00922,2006,38,29,9,8,1,0,0.23684210526315788,0.21052631578947367,0.02631578947368421
00922,2007,33,26,7,7,0,3,0.21212121212121213,0.21212121212121213,0.0
00922,2008,32,28,4,4,0,0,0.125,0.125,0.0
00922,2009,31,27,4,4,0,5,0.12903225806451613,0.12903225806451613,0.0
00922,2010,26,23,3,2,1,3,0.11538461538461539,0.07692307692307693,0.038461538461538464
00922,2011,25,23,2,2,0,0,0.08,0.08,0.0
00922,2012,30,27,3,3,0,1,0.1,0.1,0.0
00922,2013,24,20,4,4,0,3,0.16666666666666666,0.16666666666666666,0.0
00922,2014,24,23,1,1,0,1,0.041666666666666664,0.041666666666666664,0.0
00922,2015,27,24,3,2,1,1,0.1111111111111111,0.07407407407407407,0.037037037037037035
00922,2016,26,23,3,3,0,0,0.11538461538461539,0.11538461538461539,0.0
00922,2017,25,24,1,0,1,0,0.04,0.0,0.04
00922,2018,22,21,1,1,0,2,0.045454545454545456,0.045454545454545456,0.0
00922,2019,22,18,4,2,2,0,0.18181818181818182,0.09090909090909091,0.09090909090909091
00922,2020,21,18,3,2,1,0,0.14285714285714285,0.09523809523809523,0.047619047619047616
00922,2021,18,18,0,0,0,1,0.0,0.0,0.0
00922,2022,18,15,3,2,1,0,0.16666666666666666,0.1111111111111111,0.05555555555555555
00923,2005,127,105,22,15,7,17,0.1732283464566929,0.11811023622047244,0.05511811023622047
00923,2006,132,114,18,17,1,10,0.13636363636363635,0.12878787878787878,0.007575757575757576
00923,2007,155,122,33,24,9,9,0.2129032258064516,0.15483870967741936,0.05806451612903226
00923,2008,160,139,21,18,3,7,0.13125,0.1125,0.01875
00923,2009,165,145,20,15,5,16,0.12121212121212122,0.09090909090909091,0.030303030303030304
00923,2010,147,128,19,15,4,17,0.1292517006802721,0.10204081632653061,0.027210884353741496
00923,2011,154,133,21,14,7,9,0.13636363636363635,0.09090909090909091,0.045454545454545456
00923,2012,138,118,20,16,4,15,0.14492753623188406,0.11594202898550725,0.028985507246376812
00923,2013,140,125,15,10,5,11,0.10714285714285714,0.07142857142857142,0.03571428571428571
00923,2014,145,128,17,12,5,7,0.11724137931034483,0.08275862068965517,0.034482758620689655
00923,2015,142,128,14,8,6,8,0.09859154929577464,0.056338028169014086,0.04225352112676056
00923,2016,147,132,15,9,6,5,0.10204081632653061,0.061224489795918366,0.04081632653061224
00923,2017,148,140,8,2,6,8,0.05405405405405406,0.013513513513513514,0.04054054054054054
00923,2018,149,132,17,8,9,12,0.11409395973154363,0.053691275167785234,0.06040268456375839
00923,2019,154,143,11,5,6,4,0.07142857142857142,0.032467532467532464,0.03896103896103896
00923,2020,155,144,11,8,3,9,0.07096774193548387,0.05161290322580645,0.01935483870967742
00923,2021,150,139,11,6,5,15,0.07333333333333333,0.04,0.03333333333333333
00923,2022,151,134,17,12,5,10,0.11258278145695365,0.07947019867549669,0.033112582781456956
00924,2005,308,256,52,48,4,21,0.16883116883116883,0.15584415584415584,0.012987012987012988
00924,2006,328,267,61,44,17,10,0.18597560975609756,0.13414634146341464,0.051829268292682924
00924,2007,349,298,51,39,12,36,0.14613180515759314,0.11174785100286533,0.034383954154727794
00924,2008,365,303,62,49,13,20,0.16986301369863013,0.13424657534246576,0.03561643835616438
00924,2009,319,284,35,29,6,62,0.109717868338558,0.09090909090909091,0.018808777429467086
00924,2010,308,266,42,35,7,30,0.13636363636363635,0.11363636363636363,0.022727272727272728
00924,2011,299,263,36,26,10,27,0.12040133779264214,0.08695652173913043,0.033444816053511704
00924,2012,300,270,30,23,7,26,0.1,0.07666666666666666,0.023333333333333334
00924,2013,300,266,34,27,7,20,0.11333333333333333,0.09,0.023333333333333334
00924,2014,306,272,34,22,12,19,0.1111111111111111,0.0718954248366013,0.0392156862745098
00924,2015,315,275,40,30,10,13,0.12698412698412698,0.09523809523809523,0.031746031746031744
00924,2016,297,256,41,26,15,21,0.13804713804713806,0.08754208754208755,0.050505050505050504
00924,2017,294,273,21,9,12,14,0.07142857142857142,0.030612244897959183,0.04081632653061224
00924,2018,305,282,23,16,7,16,0.07540983606557378,0.05245901639344262,0.022950819672131147
00924,2019,300,278,22,13,9,25,0.07333333333333333,0.043333333333333335,0.03
00924,2020,280,257,23,16,7,28,0.08214285714285714,0.05714285714285714,0.025
00924,2021,277,245,32,27,5,20,0.11552346570397112,0.09747292418772563,0.018050541516245487
00924,2022,285,271,14,10,4,19,0.04912280701754386,0.03508771929824561,0.014035087719298246
00925,2005,45,32,13,9,4,8,0.28888888888888886,0.2,0.08888888888888889
00925,2006,46,32,14,14,0,4,0.30434782608695654,0.30434782608695654,0.0
00925,2007,40,29,11,9,2,6,0.275,0.225,0.05
00925,2008,45,35,10,10,0,3,0.2222222222222222,0.2222222222222222,0.0
00925,2009,45,36,9,7,2,3,0.2,0.15555555555555556,0.044444444444444446
00925,2010,42,29,13,9,4,4,0.30952380952380953,0.21428571428571427,0.09523809523809523
00925,2011,38,29,9,7,2,5,0.23684210526315788,0.18421052631578946,0.05263157894736842
00925,2012,40,29,11,9,2,0,0.275,0.225,0.05
00925,2013,39,32,7,7,0,3,0.1794871794871795,0.1794871794871795,0.0
00925,2014,43,34,9,7,2,2,0.20930232558139536,0.16279069767441862,0.046511627906976744
00925,2015,38,34,4,2,2,2,0.10526315789473684,0.05263157894736842,0.05263157894736842
00925,2016,39,33,6,3,3,0,0.15384615384615385,0.07692307692307693,0.07692307692307693
00925,2017,42,35,7,4,3,2,0.16666666666666666,0.09523809523809523,0.07142857142857142
00925,2018,37,31,6,4,2,3,0.16216216216216217,0.10810810810810811,0.05405405405405406
00925,2019,34,31,3,1,2,3,0.08823529411764706,0.029411764705882353,0.058823529411764705
00925,2020,34,30,4,2,2,4,0.11764705882352941,0.058823529411764705,0.058823529411764705
00925,2021,38,30,8,5,3,1,0.21052631578947367,0.13157894736842105,0.07894736842105263
00925,2022,35,27,8,8,0,2,0.22857142857142856,0.22857142857142856,0.0
00926,2005,740,623,117,89,28,51,0.1581081081081081,0.12027027027027028,0.03783783783783784
00926,2006,711,619,92,84,8,34,0.12939521800281295,0.11814345991561181,0.011251758087201125
00926,2007,782,666,116,94,22,52,0.1483375959079284,0.12020460358056266,0.028132992327365727
00926,2008,782,695,87,71,16,40,0.11125319693094629,0.0907928388746803,0.020460358056265986
00926,2009,679,599,80,62,18,149,0.11782032400589101,0.09131075110456553,0.026509572901325478
00926,2010,657,568,89,67,22,61,0.1354642313546423,0.1019786910197869,0.0334855403348554
00926,2011,652,565,87,71,16,57,0.1334355828220859,0.10889570552147239,0.024539877300613498
00926,2012,620,545,75,60,15,55,0.12096774193548387,0.0967741935483871,0.024193548387096774
00926,2013,626,576,50,37,13,54,0.07987220447284345,0.05910543130990415,0.020766773162939296
00926,2014,619,557,62,44,18,48,0.10016155088852989,0.07108239095315025,0.029079159935379646
00926,2015,610,561,49,34,15,36,0.08032786885245902,0.05573770491803279,0.02459016393442623
00926,2016,625,567,58,45,13,43,0.0928,0.072,0.0208
00926,2017,619,567,52,34,18,41,0.0840064620355412,0.05492730210016155,0.029079159935379646
00926,2018,619,575,44,31,13,41,0.07108239095315025,0.050080775444264945,0.0210016155088853
00926,2019,641,597,44,29,15,32,0.0686427457098284,0.0452418096723869,0.0234009360374415
00926,2020,615,569,46,33,13,54,0.07479674796747968,0.05365853658536585,0.02113821138211382
00926,2021,602,561,41,26,15,53,0.0681063122923588,0.04318936877076412,0.024916943521594685
00926,2022,604,557,47,36,11,45,0.07781456953642384,0.059602649006622516,0.018211920529801324
00927,2005,135,109,26,23,3,3,0.1925925925925926,0.17037037037037037,0.022222222222222223
00927,2006,128,108,20,17,3,8,0.15625,0.1328125,0.0234375
00927,2007,141,115,26,24,2,8,0.18439716312056736,0.1702127659574468,0.014184397163120567
00927,2008,146,123,23,21,2,11,0.15753424657534246,0.14383561643835616,0.0136986301369863
00927,2009,132,111,21,18,3,18,0.1590909090909091,0.13636363636363635,0.022727272727272728
00927,2010,116,97,19,14,5,11,0.16379310344827586,0.1206896551724138,0.04310344827586207
00927,2011,125,107,18,13,5,7,0.144,0.104,0.04
00927,2012,110,92,18,16,2,14,0.16363636363636364,0.14545454545454545,0.01818181818181818
00927,2013,102,95,7,6,1,8,0.06862745098039216,0.058823529411764705,0.00980392156862745
00927,2014,106,101,5,4,1,6,0.04716981132075472,0.03773584905660377,0.009433962264150943
00927,2015,113,105,8,5,3,8,0.07079646017699115,0.04424778761061947,0.02654867256637168
00927,2016,116,109,7,6,1,6,0.0603448275862069,0.05172413793103448,0.008620689655172414
00927,2017,117,104,13,7,6,12,0.1111111111111111,0.05982905982905983,0.05128205128205128
00927,2018,121,112,9,5,4,5,0.0743801652892562,0.04132231404958678,0.03305785123966942
00927,2019,118,112,6,6,0,6,0.05084745762711865,0.05084745762711865,0.0
00927,2020,121,111,10,8,2,9,0.08264462809917356,0.06611570247933884,0.01652892561983471
00927,2021,111,104,7,6,1,14,0.06306306306306306,0.05405405405405406,0.009009009009009009
00927,2022,115,101,14,10,4,3,0.12173913043478261,0.08695652173913043,0.034782608695652174
00928,2005,43,39,4,4,0,3,0.09302325581395349,0.09302325581395349,0.0
00928,2006,47,38,9,7,2,1,0.19148936170212766,0.14893617021276595,0.0425531914893617
00928,2007,46,34,12,9,3,1,0.2608695652173913,0.1956521739130435,0.06521739130434782
00928,2008,45,33,12,10,2,2,0.26666666666666666,0.2222222222222222,0.044444444444444446
00928,2009,41,32,9,7,2,8,0.21951219512195122,0.17073170731707318,0.04878048780487805
00928,2010,43,32,11,10,1,4,0.2558139534883721,0.23255813953488372,0.023255813953488372
00928,2011,36,31,5,3,2,4,0.1388888888888889,0.08333333333333333,0.05555555555555555
00928,2012,37,31,6,6,0,4,0.16216216216216217,0.16216216216216217,0.0
00928,2013,38,31,7,6,1,4,0.18421052631578946,0.15789473684210525,0.02631578947368421
00928,2014,37,31,6,5,1,3,0.16216216216216217,0.13513513513513514,0.02702702702702703
00928,2015,31,25,6,4,2,4,0.1935483870967742,0.12903225806451613,0.06451612903225806
00928,2016,31,26,5,4,1,1,0.16129032258064516,0.12903225806451613,0.03225806451612903
00928,2017,30,28,2,1,1,1,0.06666666666666667,0.03333333333333333,0.03333333333333333
00928,2018,35,29,6,5,1,0,0.17142857142857143,0.14285714285714285,0.02857142857142857
00928,2019,32,30,2,2,0,2,0.0625,0.0625,0.0
00928,2020,30,27,3,3,0,2,0.1,0.1,0.0
00928,2021,29,27,2,2,0,1,0.06896551724137931,0.06896551724137931,0.0
00928,2022,32,29,3,3,0,1,0.09375,0.09375,0.0
00929,2005,39,33,6,5,1,1,0.15384615384615385,0.1282051282051282,0.02564102564102564
00929,2006,39,35,4,4,0,3,0.10256410256410256,0.10256410256410256,0.0
00929,2007,40,31,9,8,1,5,0.225,0.2,0.025
00929,2008,37,27,10,8,2,4,0.2702702702702703,0.21621621621621623,0.05405405405405406
00929,2009,30,24,6,5,1,5,0.2,0.16666666666666666,0.03333333333333333
00929,2010,31,21,10,10,0,4,0.3225806451612903,0.3225806451612903,0.0
00929,2011,22,18,4,4,0,2,0.18181818181818182,0.18181818181818182,0.0
00929,2012,25,24,1,1,0,4,0.04,0.04,0.0
00929,2013,26,19,7,4,3,3,0.2692307692307692,0.15384615384615385,0.11538461538461539
00929,2014,20,18,2,2,0,4,0.1,0.1,0.0
00929,2015,21,20,1,1,0,2,0.047619047619047616,0.047619047619047616,0.0
00929,2016,25,20,5,4,1,1,0.2,0.16,0.04
00929,2017,16,11,5,5,0,4,0.3125,0.3125,0.0
00929,2018,15,12,3,1,2,0,0.2,0.06666666666666667,0.13333333333333333
00929,2019,16,16,0,0,0,0,0.0,0.0,0.0
00929,2020,19,14,5,4,1,1,0.2631578947368421,0.21052631578947367,0.05263157894736842
00929,2021,16,13,3,3,0,1,0.1875,0.1875,0.0
00929,2022,13,11,2,2,0,2,0.15384615384615385,0.15384615384615385,0.0
00930,2005,3,0,3,2,1,1,1.0,0.6666666666666666,0.3333333333333333
00930,2006,1,1,0,0,0,0,0.0,0.0,0.0
00930,2007,2,1,1,1,0,1,0.5,0.5,0.0
00930,2008,4,2,2,2,0,1,0.5,0.5,0.0
00930,2009,5,0,5,5,0,0,1.0,1.0,0.0
00930,2012,1,0,1,1,0,0,1.0,1.0,0.0
00931,2005,23,19,4,3,1,3,0.17391304347826086,0.13043478260869565,0.043478260869565216
00931,2006,21,18,3,3,0,2,0.14285714285714285,0.14285714285714285,0.0
00931,2007,22,16,6,6,0,0,0.2727272727272727,0.2727272727272727,0.0
00931,2008,20,15,5,4,1,0,0.25,0.2,0.05
00931,2009,15,10,5,4,1,4,0.3333333333333333,0.26666666666666666,0.06666666666666667
00931,2010,11,10,1,0,1,0,0.09090909090909091,0.0,0.09090909090909091
00931,2011,11,10,1,1,0,3,0.09090909090909091,0.09090909090909091,0.0
00931,2012,12,11,1,1,0,0,0.08333333333333333,0.08333333333333333,0.0
00931,2013,14,12,2,1,1,0,0.14285714285714285,0.07142857142857142,0.07142857142857142
00931,2014,11,11,0,0,0,1,0.0,0.0,0.0
00931,2015,13,11,2,2,0,1,0.15384615384615385,0.15384615384615385,0.0
00931,2016,12,11,1,1,0,0,0.08333333333333333,0.08333333333333333,0.0
00931,2017,11,10,1,1,0,0,0.09090909090909091,0.09090909090909091,0.0
00931,2018,10,8,2,1,1,2,0.2,0.1,0.1
00931,2019,7,6,1,1,0,3,0.14285714285714285,0.14285714285714285,0.0
00931,2020,5,3,2,2,0,1,0.4,0.4,0.0
00931,2021,3,2,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0
00931,2022,1,1,0,0,0,1,0.0,0.0,0.0
00933,2005,4,3,1,0,1,0,0.25,0.0,0.25
00933,2006,3,2,1,1,0,0,0.3333333333333333,0.3333333333333333,0.0
00933,2007,3,3,0,0,0,0,0.0,0.0,0.0
00933,2008,4,3,1,1,0,1,0.25,0.25,0.0
00933,2009,3,3,0,0,0,0,0.0,0.0,0.0
00933,2010,4,1,3,3,0,0,0.75,0.75,0.0
00933,2011,1,1,0,0,0,0,0.0,0.0,0.0
00933,2012,2,2,0,0,0,0,0.0,0.0,0.0
00933,2013,3,3,0,0,0,0,0.0,0.0,0.0
00933,2014,3,1,2,1,1,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
00933,2015,1,1,0,0,0,0,0.0,0.0,0.0
00933,2016,2,2,0,0,0,0,0.0,0.0,0.0
00933,2017,2,1,1,1,0,0,0.5,0.5,0.0
00933,2018,1,1,0,0,0,0,0.0,0.0,0.0
00933,2019,3,2,1,1,0,0,0.3333333333333333,0.3333333333333333,0.0
00933,2020,3,1,2,1,1,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
00933,2021,1,1,0,0,0,0,0.0,0.0,0.0
00933,2022,2,1,1,1,0,0,0.5,0.5,0.0
00934,2005,8,7,1,0,1,2,0.125,0.0,0.125
00934,2006,9,7,2,1,1,1,0.2222222222222222,0.1111111111111111,0.1111111111111111
00934,2007,9,9,0,0,0,1,0.0,0.0,0.0
00934,2008,12,10,2,1,1,0,0.16666666666666666,0.08333333333333333,0.08333333333333333
00934,2009,11,10,1,1,0,3,0.09090909090909091,0.09090909090909091,0.0
00934,2010,12,9,3,2,1,0,0.25,0.16666666666666666,0.08333333333333333
00934,2011,10,9,1,0,1,0,0.1,0.0,0.1
00934,2012,9,7,2,1,1,1,0.2222222222222222,0.1111111111111111,0.1111111111111111
00934,2013,8,3,5,4,1,1,0.625,0.5,0.125
00934,2014,4,4,0,0,0,0,0.0,0.0,0.0
00934,2015,3,3,0,0,0,2,0.0,0.0,0.0
00934,2016,3,3,0,0,0,0,0.0,0.0,0.0
00934,2017,3,3,0,0,0,0,0.0,0.0,0.0
00934,2018,3,1,2,2,0,0,0.6666666666666666,0.6666666666666666,0.0
00934,2019,2,2,0,0,0,0,0.0,0.0,0.0
00934,2022,1,1,0,0,0,0,0.0,0.0,0.0
00936,2005,143,107,36,30,6,10,0.2517482517482518,0.2097902097902098,0.04195804195804196
00936,2006,122,100,22,19,3,7,0.18032786885245902,0.1557377049180328,0.02459016393442623
00936,2007,126,104,22,18,4,9,0.1746031746031746,0.14285714285714285,0.031746031746031744
00936,2008,122,106,16,13,3,5,0.13114754098360656,0.10655737704918032,0.02459016393442623
00936,2009,107,89,18,14,4,19,0.16822429906542055,0.1308411214953271,0.037383177570093455
00936,2010,99,79,20,19,1,7,0.20202020202020202,0.1919191919191919,0.010101010101010102
00936,2011,90,77,13,10,3,5,0.14444444444444443,0.1111111111111111,0.03333333333333333
00936,2012,85,71,14,10,4,8,0.16470588235294117,0.11764705882352941,0.047058823529411764
00936,2013,82,70,12,10,2,2,0.14634146341463414,0.12195121951219512,0.024390243902439025
00936,2014,90,73,17,15,2,1,0.18888888888888888,0.16666666666666666,0.022222222222222223
00936,2015,86,76,10,7,3,5,0.11627906976744186,0.08139534883720931,0.03488372093023256
00936,2016,80,68,12,9,3,7,0.15,0.1125,0.0375
00936,2017,78,65,13,10,3,4,0.16666666666666666,0.1282051282051282,0.038461538461538464
00936,2018,75,62,13,10,3,2,0.17333333333333334,0.13333333333333333,0.04
00936,2019,62,51,11,8,3,5,0.1774193548387097,0.12903225806451613,0.04838709677419355
00936,2020,58,51,7,7,0,1,0.1206896551724138,0.1206896551724138,0.0
00936,2021,58,53,5,5,0,2,0.08620689655172414,0.08620689655172414,0.0
00936,2022,59,49,10,9,1,3,0.1694915254237288,0.15254237288135594,0.01694915254237288
00937,2005,12,11,1,1,0,0,0.08333333333333333,0.08333333333333333,0.0
00937,2006,11,6,5,3,2,3,0.45454545454545453,0.2727272727272727,0.18181818181818182
00937,2007,11,7,4,3,1,0,0.36363636363636365,0.2727272727272727,0.09090909090909091
00937,2008,10,8,2,1,1,1,0.2,0.1,0.1
00937,2009,9,7,2,1,1,0,0.2222222222222222,0.1111111111111111,0.1111111111111111
00937,2010,7,5,2,2,0,1,0.2857142857142857,0.2857142857142857,0.0
00937,2011,7,4,3,3,0,0,0.42857142857142855,0.42857142857142855,0.0
00937,2012,5,3,2,2,0,1,0.4,0.4,0.0
00937,2013,5,4,1,1,0,1,0.2,0.2,0.0
00937,2014,4,4,0,0,0,1,0.0,0.0,0.0
00937,2015,5,5,0,0,0,0,0.0,0.0,0.0
00937,2016,4,4,0,0,0,1,0.0,0.0,0.0
00937,2017,3,2,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0
00937,2018,2,2,0,0,0,0,0.0,0.0,0.0
00937,2019,2,2,0,0,0,0,0.0,0.0,0.0
00937,2020,1,1,0,0,0,1,0.0,0.0,0.0
00937,2021,2,2,0,0,0,1,0.0,0.0,0.0
00937,2022,2,2,0,0,0,0,0.0,0.0,0.0
00939,2005,2,2,0,0,0,0,0.0,0.0,0.0
00939,2006,3,1,2,2,0,0,0.6666666666666666,0.6666666666666666,0.0
00939,2007,1,1,0,0,0,1,0.0,0.0,0.0
00939,2008,2,0,2,2,0,0,1.0,1.0,0.0
00939,2009,1,0,1,1,0,0,1.0,1.0,0.0
00940,2005,16,11,5,4,1,1,0.3125,0.25,0.0625
00940,2006,10,8,2,2,0,1,0.2,0.2,0.0
00940,2007,13,12,1,1,0,1,0.07692307692307693,0.07692307692307693,0.0
00940,2008,17,13,4,3,1,2,0.23529411764705882,0.17647058823529413,0.058823529411764705
00940,2009,13,13,0,0,0,2,0.0,0.0,0.0
00940,2010,15,12,3,3,0,0,0.2,0.2,0.0
00940,2011,11,11,0,0,0,2,0.0,0.0,0.0
00940,2012,9,8,1,1,0,2,0.1111111111111111,0.1111111111111111,0.0
00940,2013,11,10,1,1,0,0,0.09090909090909091,0.09090909090909091,0.0
00940,2014,9,9,0,0,0,2,0.0,0.0,0.0
00940,2015,11,8,3,2,1,0,0.2727272727272727,0.18181818181818182,0.09090909090909091
00940,2016,9,6,3,3,0,0,0.3333333333333333,0.3333333333333333,0.0
00940,2017,7,5,2,2,0,0,0.2857142857142857,0.2857142857142857,0.0
00940,2018,8,7,1,1,0,1,0.125,0.125,0.0
00940,2019,8,6,2,1,1,0,0.25,0.125,0.125
00940,2020,6,6,0,0,0,1,0.0,0.0,0.0
00940,2021,7,5,2,2,0,0,0.2857142857142857,0.2857142857142857,0.0
00940,2022,5,4,1,1,0,1,0.2,0.2,0.0
00943,2008,1,1,0,0,0,0,0.0,0.0,0.0
00946,2006,1,0,1,1,0,0,1.0,1.0,0.0
00949,2005,360,317,43,34,9,41,0.11944444444444445,0.09444444444444444,0.025
00949,2006,369,330,39,29,10,24,0.10569105691056911,0.07859078590785908,0.02710027100271003
00949,2007,399,347,52,44,8,38,0.13032581453634084,0.11027568922305764,0.020050125313283207
00949,2008,403,364,39,30,9,28,0.0967741935483871,0.07444168734491315,0.022332506203473945
00949,2009,374,338,36,29,7,64,0.0962566844919786,0.07754010695187166,0.01871657754010695
00949,2010,375,341,34,24,10,32,0.09066666666666667,0.064,0.02666666666666667
00949,2011,406,379,27,21,6,23,0.0665024630541872,0.05172413793103448,0.014778325123152709
00949,2012,413,377,36,25,11,23,0.08716707021791767,0.06053268765133172,0.026634382566585957
00949,2013,407,377,30,20,10,25,0.07371007371007371,0.04914004914004914,0.02457002457002457
00949,2014,398,353,45,33,12,31,0.11306532663316583,0.0829145728643216,0.03015075376884422
00949,2015,380,359,21,10,11,27,0.05526315789473684,0.02631578947368421,0.02894736842105263
00949,2016,389,360,29,18,11,14,0.07455012853470437,0.04627249357326478,0.028277634961439587
00949,2017,395,361,34,17,17,15,0.08607594936708861,0.043037974683544304,0.043037974683544304
00949,2018,393,368,25,16,9,20,0.06361323155216285,0.04071246819338423,0.022900763358778626
00949,2019,413,380,33,23,10,15,0.07990314769975787,0.05569007263922518,0.024213075060532687
00949,2020,397,367,30,22,8,33,0.07556675062972293,0.055415617128463476,0.020151133501259445
00949,2021,391,364,27,20,7,24,0.06905370843989769,0.05115089514066496,0.017902813299232736
00949,2022,404,380,24,21,3,17,0.0594059405940594,0.05198019801980198,0.007425742574257425
00950,2005,42,31,11,8,3,6,0.2619047619047619,0.19047619047619047,0.07142857142857142
00950,2006,40,30,10,10,0,2,0.25,0.25,0.0
00950,2007,39,33,6,5,1,1,0.15384615384615385,0.1282051282051282,0.02564102564102564
00950,2008,46,35,11,9,2,4,0.2391304347826087,0.1956521739130435,0.043478260869565216
00950,2009,39,30,9,7,2,5,0.23076923076923078,0.1794871794871795,0.05128205128205128
00950,2010,37,30,7,6,1,2,0.1891891891891892,0.16216216216216217,0.02702702702702703
00950,2011,35,29,6,6,0,0,0.17142857142857143,0.17142857142857143,0.0
00950,2012,29,21,8,7,1,3,0.27586206896551724,0.2413793103448276,0.034482758620689655
00950,2013,26,22,4,4,0,0,0.15384615384615385,0.15384615384615385,0.0
00950,2014,25,21,4,3,1,3,0.16,0.12,0.04
00950,2015,25,19,6,4,2,1,0.24,0.16,0.08
00950,2016,21,17,4,3,1,1,0.19047619047619047,0.14285714285714285,0.047619047619047616
00950,2017,23,19,4,4,0,1,0.17391304347826086,0.17391304347826086,0.0
00950,2018,21,16,5,4,1,2,0.23809523809523808,0.19047619047619047,0.047619047619047616
00950,2019,18,15,3,3,0,0,0.16666666666666666,0.16666666666666666,0.0
00950,2020,15,10,5,5,0,1,0.3333333333333333,0.3333333333333333,0.0
00950,2021,10,9,1,1,0,2,0.1,0.1,0.0
00950,2022,12,9,3,1,2,2,0.25,0.08333333333333333,0.16666666666666666
00951,2005,85,71,14,13,1,11,0.16470588235294117,0.15294117647058825,0.011764705882352941
00951,2006,90,78,12,9,3,9,0.13333333333333333,0.1,0.03333333333333333
00951,2007,91,72,19,16,3,11,0.2087912087912088,0.17582417582417584,0.03296703296703297
00951,2008,96,74,22,18,4,4,0.22916666666666666,0.1875,0.041666666666666664
00951,2009,67,55,12,7,5,22,0.1791044776119403,0.1044776119402985,0.07462686567164178
00951,2010,59,47,12,9,3,5,0.2033898305084746,0.15254237288135594,0.05084745762711865
00951,2011,61,51,10,8,2,4,0.16393442622950818,0.13114754098360656,0.03278688524590164
00951,2012,54,42,12,11,1,12,0.2222222222222222,0.2037037037037037,0.018518518518518517
